pid,fig,png,mode,ink,kind,region_id,box,transform,parents,note,cut_id,axis,depth,gap,gap_px,half_a,half_b,selected_x,run_len,longest,tie,reason,candidates,n_free,n_clipped,selected_run,search_to,need_overlap,orphan,w,h,outcome,n_candidates,nearest,relation,n_opposite,n_nested,opposite,nested,lineage,sibling_region,sibling_fate,panel,cut_axis,side,accepted,c_data_no_axis,c_rows,c_caption,c_baseline,c_coords,c_regular,why_data_no_axis,why_rows,why_caption,why_baseline,why_coords,why_regular,reach,grown,score,n_rows,rule,measured,threshold,detail,axis_status,axis_from,spine_x,baseline_y,status,n_labels,n_bars,fragment,source,union,width_before,width_after,duplicate,contains_another_panel,foreign_axes_in_union,spine_before,spine_after,spine_moved,would_production_refuse
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_CANDIDATES,,"723,1086,829,990",,,,,,,,,,,728,,,,leftmost of 4 free runs,728:918-971:free;891:870-930:free;923:833-942:free;924:833-941:free,4,0,918-971,940,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"723,1086,829,990",,,,,,,,,,,923,109,109,0.95,leftmost column whose run is >= 0.95 of the longest (109 px),923:109px;924:108px;1054:96px;1053:96px;956:95px;1021:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_CANDIDATES,,"711,1086,1155,1323",,,,,,,,,,,715,,,,leftmost of 9 free runs,715:1245-1312:free;716:1245-1312:free;818:1244-1312:free;819:1244-1312:free;853:1230-1310:free;887:1181-1243:free;888:1181-1243:free;921:1157-1263:free;922:1157-1263:free;749:1253-1323:clipped;750:1253-1323:clipped;784:1252-1323:clipped;785:1252-1323:clipped,9,4,1245-1312,936,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"711,1086,1155,1323",,,,,,,,,,,921,106,106,0.95,leftmost column whose run is >= 0.95 of the longest (106 px),922:106px;921:106px;957:94px;956:94px;991:80px;990:80px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"122,153,95,110",31,15,NO_PANEL_IN_REACH,0,left 556px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"122,153,95,110",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,8,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"99,153,139,330",54,191,NO_PANEL_IN_REACH,0,left 556px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"99,153,139,330",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,7,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"186,557,30,251",371,221,NO_PANEL_IN_REACH,0,left 152px share 0.65 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"186,557,30,251",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,10,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"184,560,339,402",376,63,NO_PANEL_IN_REACH,0,left 149px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"184,560,339,402",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,9,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"638,670,99,113",32,14,NO_PANEL_IN_REACH,0,left 39px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"638,670,99,113",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,14,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"624,670,142,328",46,186,NO_PANEL_IN_REACH,0,left 39px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"624,670,142,328",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,13,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"703,1081,29,292",378,263,NO_PANEL_IN_REACH,0,overlap 0px share 1.00 reach 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"703,1081,29,292",,,,,,SAME_HALF_NESTED_PANEL,0,1,,"709,1081,174,292",CONTAINMENT,16,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"702,1084,337,405",382,68,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"702,1084,337,405",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"709,1081,174,292",,CONTAINMENT,15,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"709,1081,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;875:77px;1009:72px;1008:72px;942:70px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"709,1081,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;875:77px;1009:72px;1008:72px;942:70px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"709,1081,174,292",,,,,,,,,,,841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;875:77px;1009:72px;1008:72px;942:70px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,GATE_SHADOW,,,,,,8,,,,45,,,,,,,,,,,,,,"702,1084,337,405",,,,,,,,,,,,,,"709,1081,174,292",row,below,False,O,X,-,O,O,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,,,,,"702,1084,337,405",,,,,,,,,,,,,,"709,1081,174,292",,,,,,,,,,"축 없음, 잉크 0.096","행 겹침 -0.66, 패널 행 174-292, 조각 337-405",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 32 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.99 (교집합 0.00)",막대·눈금이 2→2개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"102,574,445,628",472,183,NO_PANEL_IN_REACH,0,left 135px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"102,574,445,628",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,22,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"139,577,662,756",438,94,NO_PANEL_IN_REACH,0,left 132px share 0.91 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"139,577,662,756",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,21,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"709,1086,441,748",,,,,,,,,,,1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1077:147px;913:122px;912:122px;1045:120px;1044:120px;979:116px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"709,1086,441,748",,,,,,,,,,,1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1077:147px;913:122px;912:122px;1045:120px;1044:120px;979:116px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"709,1086,441,748",,,,,,,,,,,1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1077:147px;913:122px;912:122px;1045:120px;1044:120px;979:116px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,31,,,,,,,,,,,,,,,"619,678,465,680",59,215,OFFERED,,,,,,,,,,,"709,1086,441,748",,left,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,GATE,,,,,,,,,31,,,,,,,,,,,,,,,"619,678,465,680",,,,,,,,,,,,,,"709,1086,441,748",,left,False,O,O,-,X,X,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,GATE_WHY,,,,,,,,,,,,,,,,,,,,,,,,"619,678,465,680",,,,,,,,,,,,,,"709,1086,441,748",,,,,,,,,,"축 없음, 잉크 0.066","행 겹침 1.00, 패널 행 441-748, 조각 465-680",이 클립에서 캡션을 읽지 못했다,밑변 행 707에 조각 쪽 잉크가 없다,"밑변에 선 열 0.00, 축 범위 안 잉크 0.48 (교집합 0.48)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"94,578,793,1419",484,626,NO_PANEL_IN_REACH,0,left 145px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"94,578,793,1419",,,,,,OPPOSITE_HALF_MULTIPLE_PANELS,2,0,"723,1086,829,990;711,1086,1155,1323",,CONTAINMENT,28,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"613,1102,791,1412",489,621,NO_PANEL_IN_REACH,0,overlap 0px share 1.00 reach 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"613,1102,791,1412",,,,,,SAME_HALF_NESTED_PANEL,0,2,,"723,1086,829,990;711,1086,1155,1323",CONTAINMENT,27,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"93,148,1438,1458",55,20,NO_PANEL_IN_REACH,0,left 561px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"93,148,1438,1458",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,30,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"161,624,1437,1458",463,21,NO_PANEL_IN_REACH,0,left 85px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"161,624,1437,1458",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,29,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,REGION,52,"709,1086,441,748",ADOPT,48,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,REGION,53,"709,1081,174,292",ADOPT,49,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,REGION,54,"723,1086,829,990",ADOPT,50,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,REGION,55,"711,1086,1155,1323",ADOPT,51,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,REGION,56,"709,1086,441,748",CAPTION_TRIM,52,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,REGION,57,"709,1081,174,292",CAPTION_TRIM,53,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,REGION,58,"723,1086,829,990",CAPTION_TRIM,54,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,REGION,59,"711,1086,1155,1323",CAPTION_TRIM,55,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,REGION,60,"611,1102,1078,1453",BROAD_SLAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_CANDIDATES,,"611,1102,1078,1453",,,,,,,,,,,698,,,,leftmost of 2 free runs,698:1133-1335:free;699:1133-1334:free,2,0,1133-1335,905,112.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"611,1102,1078,1453",,,,,,,,,,,698,202,202,0.95,leftmost column whose run is >= 0.95 of the longest (202 px),698:202px;699:201px;922:106px;921:106px;957:94px;956:94px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"122,153,95,110",31,15,NO_PANEL_IN_REACH,0,left 458px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"122,153,95,110",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,8,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"99,153,139,330",54,191,NO_PANEL_IN_REACH,0,left 458px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"99,153,139,330",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,7,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"186,557,30,251",371,221,NO_PANEL_IN_REACH,0,left 54px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"186,557,30,251",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,10,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"184,560,339,402",376,63,NO_PANEL_IN_REACH,0,left 51px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"184,560,339,402",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,9,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"638,670,99,113",32,14,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"638,670,99,113",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,14,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"624,670,142,328",46,186,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"624,670,142,328",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,13,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"703,1081,29,292",378,263,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"703,1081,29,292",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,16,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"702,1084,337,405",382,68,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"702,1084,337,405",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,15,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"102,574,445,628",472,183,NO_PANEL_IN_REACH,0,left 37px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"102,574,445,628",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,22,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"139,577,662,756",438,94,NO_PANEL_IN_REACH,0,left 34px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"139,577,662,756",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,21,CUT_HALF;TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,"619,678,465,680",59,215,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,,,,,"619,678,465,680",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,24,CUT_HALF;TRIM;MERGE;COLUMN_SIBLING;ADOPT;CAPTION_TRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"611,1102,1078,1453",,,,,,,,,,,698,202,202,0.95,leftmost column whose run is >= 0.95 of the longest (202 px),698:202px;699:201px;922:106px;921:106px;957:94px;956:94px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"611,1102,1078,1453",,,,,,,,,,,698,202,202,0.95,leftmost column whose run is >= 0.95 of the longest (202 px),698:202px;699:201px;922:106px;921:106px;957:94px;956:94px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,AXIS_FALLBACK,,"611,1102,1078,1453",,,,,,,,,,,698,202,202,0.95,leftmost column whose run is >= 0.95 of the longest (202 px),698:202px;699:201px;922:106px;921:106px;957:94px;956:94px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,ORPHAN,,,,,,,,,33,,,,,,,,,,,,,,,"94,578,793,1419",484,626,OFFERED,,,,,,,,,,,"611,1102,1078,1453",,left,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,140,GATE,,,,,,,,,33,,,,,,,,,,,,,,,"94,578,793,1419",,,,,,,,,,,,,,"611,1102,1078,1453",,left,False,O,X,-,X,X,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
